,type,parent_path,name,last_modified,size
322,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1050AM-kdiba_gor01_two_2006-6-09_22-24-40-(ripple_simple_pf_pearson_merged_df)_tbin-0.025.csv,2024-07-10 14:50:19+00:00,267846
323,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1050AM-kdiba_gor01_two_2006-6-09_22-24-40-(ripple_weighted_corr_merged_df)_tbin-0.025.csv,2024-07-10 14:50:19+00:00,226039
324,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_GL-2006-6-08_14-26-15_neuron_replay_stats_df.csv,2024-07-10 14:47:51+00:00,52868
325,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_one_2006-6-08_14-26-15-(ripple_all_scores_merged_df)_tbin-0.025.csv,2024-07-10 14:47:40+00:00,1339455
326,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_one_2006-6-08_14-26-15-(ripple_simple_pf_pearson_merged_df)_tbin-0.025.csv,2024-07-10 14:47:40+00:00,232028
327,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_one_2006-6-08_14-26-15-(laps_simple_pf_pearson_merged_df)_tbin-0.25.csv,2024-07-10 14:47:39+00:00,29918
328,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_one_2006-6-08_14-26-15-(laps_weighted_corr_merged_df)_tbin-0.25.csv,2024-07-10 14:47:39+00:00,24791
329,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_one_2006-6-08_14-26-15-(ripple_weighted_corr_merged_df)_tbin-0.025.csv,2024-07-10 14:47:39+00:00,194669
330,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_GL-2006-6-09_1-22-43_neuron_replay_stats_df.csv,2024-07-10 14:46:30+00:00,52613
331,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_one_2006-6-09_1-22-43-(ripple_all_scores_merged_df)_tbin-0.025.csv,2024-07-10 14:46:22+00:00,949960
332,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_one_2006-6-09_1-22-43-(ripple_simple_pf_pearson_merged_df)_tbin-0.025.csv,2024-07-10 14:46:22+00:00,156417
333,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_one_2006-6-09_1-22-43-(laps_simple_pf_pearson_merged_df)_tbin-0.25.csv,2024-07-10 14:46:21+00:00,31410
334,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_one_2006-6-09_1-22-43-(laps_weighted_corr_merged_df)_tbin-0.25.csv,2024-07-10 14:46:21+00:00,26033
335,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_one_2006-6-09_1-22-43-(ripple_weighted_corr_merged_df)_tbin-0.025.csv,2024-07-10 14:46:21+00:00,132296
336,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1045AM-kdiba_gor01_two_2006-6-09_22-24-40-(ripple_marginals_df)_tbin-0.025.csv,2024-07-10 14:46:18+00:00,72959
337,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1045AM-kdiba_gor01_two_2006-6-09_22-24-40-(ripple_time_bin_marginals_df)_tbin-0.025.csv,2024-07-10 14:46:18+00:00,619815
338,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1045AM-kdiba_gor01_two_2006-6-09_22-24-40-(laps_marginals_df)_tbin-0.25.csv,2024-07-10 14:46:17+00:00,8974
339,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1045AM-kdiba_gor01_two_2006-6-09_22-24-40-(laps_time_bin_marginals_df)_tbin-0.25.csv,2024-07-10 14:46:17+00:00,156299
340,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1042AM-kdiba_gor01_one_2006-6-08_14-26-15-(laps_marginals_df)_tbin-0.25.csv,2024-07-10 14:44:22+00:00,8232
341,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1042AM-kdiba_gor01_one_2006-6-08_14-26-15-(laps_time_bin_marginals_df)_tbin-0.25.csv,2024-07-10 14:44:22+00:00,205645
342,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1042AM-kdiba_gor01_one_2006-6-08_14-26-15-(ripple_marginals_df)_tbin-0.025.csv,2024-07-10 14:44:22+00:00,63144
343,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1042AM-kdiba_gor01_one_2006-6-08_14-26-15-(ripple_time_bin_marginals_df)_tbin-0.025.csv,2024-07-10 14:44:22+00:00,431924
344,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1042AM-kdiba_gor01_one_2006-6-09_1-22-43-(laps_marginals_df)_tbin-0.25.csv,2024-07-10 14:43:03+00:00,8667
345,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1042AM-kdiba_gor01_one_2006-6-09_1-22-43-(laps_time_bin_marginals_df)_tbin-0.25.csv,2024-07-10 14:43:03+00:00,180880
346,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1042AM-kdiba_gor01_one_2006-6-09_1-22-43-(ripple_marginals_df)_tbin-0.025.csv,2024-07-10 14:43:03+00:00,42547
347,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1042AM-kdiba_gor01_one_2006-6-09_1-22-43-(ripple_time_bin_marginals_df)_tbin-0.025.csv,2024-07-10 14:43:03+00:00,304971
348,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_GL-2006-6-08_21-16-25_neuron_replay_stats_df.csv,2024-07-10 14:41:18+00:00,50749
349,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_simple_pf_pearson_merged_df)_tbin-0.25.csv,2024-07-10 14:41:13+00:00,29227
350,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_weighted_corr_merged_df)_tbin-0.25.csv,2024-07-10 14:41:13+00:00,24238
351,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_all_scores_merged_df)_tbin-0.025.csv,2024-07-10 14:41:13+00:00,314983
352,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_simple_pf_pearson_merged_df)_tbin-0.025.csv,2024-07-10 14:41:13+00:00,52859
353,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_weighted_corr_merged_df)_tbin-0.025.csv,2024-07-10 14:41:13+00:00,44658
354,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_GL-2006-6-07_16-40-19_neuron_replay_stats_df.csv,2024-07-10 14:40:46+00:00,32990
355,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_two_2006-6-07_16-40-19-(laps_simple_pf_pearson_merged_df)_tbin-0.25.csv,2024-07-10 14:40:40+00:00,30194
356,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_two_2006-6-07_16-40-19-(laps_weighted_corr_merged_df)_tbin-0.25.csv,2024-07-10 14:40:40+00:00,25002
357,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_all_scores_merged_df)_tbin-0.025.csv,2024-07-10 14:40:40+00:00,1582565
358,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_simple_pf_pearson_merged_df)_tbin-0.025.csv,2024-07-10 14:40:40+00:00,271557
359,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_weighted_corr_merged_df)_tbin-0.025.csv,2024-07-10 14:40:40+00:00,227598
360,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_two_2006-6-09_22-24-40-(ripple_all_scores_merged_df)_tbin-0.025.csv,2024-07-10 14:40:07+00:00,1580971
361,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_two_2006-6-09_22-24-40-(laps_simple_pf_pearson_merged_df)_tbin-0.25.csv,2024-07-10 14:40:06+00:00,32758
362,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_two_2006-6-09_22-24-40-(laps_weighted_corr_merged_df)_tbin-0.25.csv,2024-07-10 14:40:06+00:00,27109
363,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_two_2006-6-09_22-24-40-(ripple_simple_pf_pearson_merged_df)_tbin-0.025.csv,2024-07-10 14:40:06+00:00,267846
364,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1040AM-kdiba_gor01_two_2006-6-09_22-24-40-(ripple_weighted_corr_merged_df)_tbin-0.025.csv,2024-07-10 14:40:06+00:00,226039
365,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1038AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_marginals_df)_tbin-0.25.csv,2024-07-10 14:39:31+00:00,8028
366,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1038AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_time_bin_marginals_df)_tbin-0.25.csv,2024-07-10 14:39:31+00:00,175530
367,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1038AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_marginals_df)_tbin-0.025.csv,2024-07-10 14:39:31+00:00,14193
368,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1038AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_time_bin_marginals_df)_tbin-0.025.csv,2024-07-10 14:39:31+00:00,108119
369,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1037AM-kdiba_gor01_two_2006-6-07_16-40-19-(laps_marginals_df)_tbin-0.25.csv,2024-07-10 14:38:00+00:00,8285
370,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1037AM-kdiba_gor01_two_2006-6-07_16-40-19-(laps_time_bin_marginals_df)_tbin-0.25.csv,2024-07-10 14:38:00+00:00,208791
371,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1037AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_marginals_df)_tbin-0.025.csv,2024-07-10 14:38:00+00:00,73863
372,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1037AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_time_bin_marginals_df)_tbin-0.025.csv,2024-07-10 14:38:00+00:00,552133
373,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1035AM-kdiba_gor01_two_2006-6-09_22-24-40-(laps_marginals_df)_tbin-0.25.csv,2024-07-10 14:35:36+00:00,8974
374,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1035AM-kdiba_gor01_two_2006-6-09_22-24-40-(laps_time_bin_marginals_df)_tbin-0.25.csv,2024-07-10 14:35:36+00:00,156299
375,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1035AM-kdiba_gor01_two_2006-6-09_22-24-40-(ripple_marginals_df)_tbin-0.025.csv,2024-07-10 14:35:36+00:00,72959
376,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1035AM-kdiba_gor01_two_2006-6-09_22-24-40-(ripple_time_bin_marginals_df)_tbin-0.025.csv,2024-07-10 14:35:36+00:00,619815
377,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_gor01_one_2006-6-08_14-26-15-(laps_simple_pf_pearson_merged_df)_tbin-0.25.csv,2024-07-10 14:34:53+00:00,29918
378,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_gor01_one_2006-6-08_14-26-15-(laps_weighted_corr_merged_df)_tbin-0.25.csv,2024-07-10 14:34:53+00:00,24791
379,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_gor01_one_2006-6-08_14-26-15-(ripple_all_scores_merged_df)_tbin-0.025.csv,2024-07-10 14:34:53+00:00,1339455
380,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_gor01_one_2006-6-08_14-26-15-(ripple_simple_pf_pearson_merged_df)_tbin-0.025.csv,2024-07-10 14:34:53+00:00,232028
381,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_gor01_one_2006-6-08_14-26-15-(ripple_weighted_corr_merged_df)_tbin-0.025.csv,2024-07-10 14:34:53+00:00,194669
382,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_gor01_one_2006-6-09_1-22-43-(laps_simple_pf_pearson_merged_df)_tbin-0.25.csv,2024-07-10 14:33:37+00:00,31410
383,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_gor01_one_2006-6-09_1-22-43-(laps_weighted_corr_merged_df)_tbin-0.25.csv,2024-07-10 14:33:37+00:00,26033
384,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_gor01_one_2006-6-09_1-22-43-(ripple_all_scores_merged_df)_tbin-0.025.csv,2024-07-10 14:33:37+00:00,949960
385,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_gor01_one_2006-6-09_1-22-43-(ripple_simple_pf_pearson_merged_df)_tbin-0.025.csv,2024-07-10 14:33:37+00:00,156417
386,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_gor01_one_2006-6-09_1-22-43-(ripple_weighted_corr_merged_df)_tbin-0.025.csv,2024-07-10 14:33:37+00:00,132296
387,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_gor01_one_2006-6-08_14-26-15-(laps_marginals_df)_tbin-0.25.csv,2024-07-10 14:31:29+00:00,8232
388,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_gor01_one_2006-6-08_14-26-15-(laps_time_bin_marginals_df)_tbin-0.25.csv,2024-07-10 14:31:29+00:00,205645
389,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_gor01_one_2006-6-08_14-26-15-(ripple_marginals_df)_tbin-0.025.csv,2024-07-10 14:31:29+00:00,63144
390,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_gor01_one_2006-6-08_14-26-15-(ripple_time_bin_marginals_df)_tbin-0.025.csv,2024-07-10 14:31:29+00:00,431924
391,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_pin01_one_fet11-01_12-58-54-(laps_simple_pf_pearson_merged_df)_tbin-0.25.csv,2024-07-10 14:30:43+00:00,26692
392,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_pin01_one_fet11-01_12-58-54-(ripple_all_scores_merged_df)_tbin-0.025.csv,2024-07-10 14:30:43+00:00,1724085
393,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_pin01_one_fet11-01_12-58-54-(ripple_simple_pf_pearson_merged_df)_tbin-0.025.csv,2024-07-10 14:30:43+00:00,266170
394,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_pin01_one_fet11-01_12-58-54-(ripple_weighted_corr_merged_df)_tbin-0.025.csv,2024-07-10 14:30:43+00:00,243198
395,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_pin01_one_fet11-01_12-58-54-(laps_weighted_corr_merged_df)_tbin-0.25.csv,2024-07-10 14:30:42+00:00,22151
396,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_gor01_one_2006-6-09_1-22-43-(laps_marginals_df)_tbin-0.25.csv,2024-07-10 14:30:37+00:00,8667
397,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_gor01_one_2006-6-09_1-22-43-(laps_time_bin_marginals_df)_tbin-0.25.csv,2024-07-10 14:30:37+00:00,180880
398,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_gor01_one_2006-6-09_1-22-43-(ripple_marginals_df)_tbin-0.025.csv,2024-07-10 14:30:37+00:00,42547
399,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1030AM-kdiba_gor01_one_2006-6-09_1-22-43-(ripple_time_bin_marginals_df)_tbin-0.025.csv,2024-07-10 14:30:37+00:00,304971
400,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1028AM-kdiba_pin01_one_fet11-01_12-58-54-(laps_marginals_df)_tbin-0.25.csv,2024-07-10 14:28:42+00:00,7293
401,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1028AM-kdiba_pin01_one_fet11-01_12-58-54-(laps_time_bin_marginals_df)_tbin-0.25.csv,2024-07-10 14:28:42+00:00,129743
402,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1028AM-kdiba_pin01_one_fet11-01_12-58-54-(ripple_marginals_df)_tbin-0.025.csv,2024-07-10 14:28:42+00:00,78325
403,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1028AM-kdiba_pin01_one_fet11-01_12-58-54-(ripple_time_bin_marginals_df)_tbin-0.025.csv,2024-07-10 14:28:42+00:00,791658
404,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_vvp01_two_2006-4-10_12-58-3-(laps_simple_pf_pearson_merged_df)_tbin-0.25.csv,2024-07-10 14:27:36+00:00,30084
405,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_vvp01_two_2006-4-10_12-58-3-(laps_weighted_corr_merged_df)_tbin-0.25.csv,2024-07-10 14:27:36+00:00,24966
406,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_vvp01_two_2006-4-10_12-58-3-(ripple_simple_pf_pearson_merged_df)_tbin-0.025.csv,2024-07-10 14:27:36+00:00,31765
407,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_vvp01_two_2006-4-10_12-58-3-(ripple_weighted_corr_merged_df)_tbin-0.025.csv,2024-07-10 14:27:36+00:00,29740
408,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_pin01_one_11-02_17-46-44-(laps_simple_pf_pearson_merged_df)_tbin-0.25.csv,2024-07-10 14:27:31+00:00,29207
409,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_pin01_one_11-02_17-46-44-(ripple_all_scores_merged_df)_tbin-0.025.csv,2024-07-10 14:27:31+00:00,581296
410,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_pin01_one_11-02_17-46-44-(ripple_simple_pf_pearson_merged_df)_tbin-0.025.csv,2024-07-10 14:27:31+00:00,83577
411,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_pin01_one_11-02_17-46-44-(ripple_weighted_corr_merged_df)_tbin-0.025.csv,2024-07-10 14:27:31+00:00,81842
412,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_pin01_one_11-02_17-46-44-(laps_weighted_corr_merged_df)_tbin-0.25.csv,2024-07-10 14:27:30+00:00,24468
413,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1025AM-kdiba_vvp01_two_2006-4-10_12-58-3-(laps_marginals_df)_tbin-0.25.csv,2024-07-10 14:26:49+00:00,8276
414,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1025AM-kdiba_vvp01_two_2006-4-10_12-58-3-(laps_time_bin_marginals_df)_tbin-0.25.csv,2024-07-10 14:26:49+00:00,155243
415,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1025AM-kdiba_vvp01_two_2006-4-10_12-58-3-(ripple_marginals_df)_tbin-0.025.csv,2024-07-10 14:26:49+00:00,9543
416,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1025AM-kdiba_vvp01_two_2006-4-10_12-58-3-(ripple_time_bin_marginals_df)_tbin-0.025.csv,2024-07-10 14:26:49+00:00,86870
417,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_simple_pf_pearson_merged_df)_tbin-0.25.csv,2024-07-10 14:26:36+00:00,29227
418,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_weighted_corr_merged_df)_tbin-0.25.csv,2024-07-10 14:26:36+00:00,24238
419,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_all_scores_merged_df)_tbin-0.025.csv,2024-07-10 14:26:36+00:00,314983
420,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_simple_pf_pearson_merged_df)_tbin-0.025.csv,2024-07-10 14:26:36+00:00,52859
421,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_weighted_corr_merged_df)_tbin-0.025.csv,2024-07-10 14:26:36+00:00,44658
422,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1025AM-kdiba_pin01_one_11-02_17-46-44-(laps_marginals_df)_tbin-0.25.csv,2024-07-10 14:26:25+00:00,8126
423,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1025AM-kdiba_pin01_one_11-02_17-46-44-(laps_time_bin_marginals_df)_tbin-0.25.csv,2024-07-10 14:26:25+00:00,179697
424,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1025AM-kdiba_pin01_one_11-02_17-46-44-(ripple_marginals_df)_tbin-0.025.csv,2024-07-10 14:26:25+00:00,26299
425,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1025AM-kdiba_pin01_one_11-02_17-46-44-(ripple_time_bin_marginals_df)_tbin-0.025.csv,2024-07-10 14:26:25+00:00,296547
426,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_vvp01_two_2006-4-09_16-40-54-(laps_simple_pf_pearson_merged_df)_tbin-0.25.csv,2024-07-10 14:26:10+00:00,36438
427,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_vvp01_two_2006-4-09_16-40-54-(laps_weighted_corr_merged_df)_tbin-0.25.csv,2024-07-10 14:26:10+00:00,30238
428,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_vvp01_two_2006-4-09_16-40-54-(ripple_simple_pf_pearson_merged_df)_tbin-0.025.csv,2024-07-10 14:26:10+00:00,21234
429,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_vvp01_two_2006-4-09_16-40-54-(ripple_weighted_corr_merged_df)_tbin-0.025.csv,2024-07-10 14:26:10+00:00,22057
430,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_vvp01_one_2006-4-09_17-29-30-(laps_simple_pf_pearson_merged_df)_tbin-0.025.csv,2024-07-10 14:25:46+00:00,33689
431,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_vvp01_one_2006-4-09_17-29-30-(laps_weighted_corr_merged_df)_tbin-0.025.csv,2024-07-10 14:25:46+00:00,26848
432,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_vvp01_one_2006-4-09_17-29-30-(ripple_simple_pf_pearson_merged_df)_tbin-0.025.csv,2024-07-10 14:25:46+00:00,39490
433,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_vvp01_one_2006-4-09_17-29-30-(ripple_weighted_corr_merged_df)_tbin-0.025.csv,2024-07-10 14:25:46+00:00,38838
434,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1025AM-kdiba_vvp01_two_2006-4-09_16-40-54-(laps_marginals_df)_tbin-0.25.csv,2024-07-10 14:25:22+00:00,9967
435,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1025AM-kdiba_vvp01_two_2006-4-09_16-40-54-(laps_time_bin_marginals_df)_tbin-0.25.csv,2024-07-10 14:25:22+00:00,217821
436,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1025AM-kdiba_vvp01_two_2006-4-09_16-40-54-(ripple_marginals_df)_tbin-0.025.csv,2024-07-10 14:25:22+00:00,7118
437,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1025AM-kdiba_vvp01_two_2006-4-09_16-40-54-(ripple_time_bin_marginals_df)_tbin-0.025.csv,2024-07-10 14:25:22+00:00,55488
438,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_vvp01_one_2006-4-10_12-25-50-(laps_simple_pf_pearson_merged_df)_tbin-0.25.csv,2024-07-10 14:25:21+00:00,31456
439,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_vvp01_one_2006-4-10_12-25-50-(laps_weighted_corr_merged_df)_tbin-0.25.csv,2024-07-10 14:25:21+00:00,26096
440,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_vvp01_one_2006-4-10_12-25-50-(ripple_simple_pf_pearson_merged_df)_tbin-0.025.csv,2024-07-10 14:25:21+00:00,17934
441,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1020AM-kdiba_vvp01_one_2006-4-10_12-25-50-(ripple_weighted_corr_merged_df)_tbin-0.025.csv,2024-07-10 14:25:21+00:00,17391
442,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1023AM-kdiba_vvp01_one_2006-4-09_17-29-30-(laps_marginals_df)_tbin-0.25.csv,2024-07-10 14:24:55+00:00,8736
443,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1023AM-kdiba_vvp01_one_2006-4-09_17-29-30-(laps_time_bin_marginals_df)_tbin-0.25.csv,2024-07-10 14:24:55+00:00,189281
444,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1023AM-kdiba_vvp01_one_2006-4-09_17-29-30-(ripple_marginals_df)_tbin-0.025.csv,2024-07-10 14:24:55+00:00,12606
445,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1023AM-kdiba_vvp01_one_2006-4-09_17-29-30-(ripple_time_bin_marginals_df)_tbin-0.025.csv,2024-07-10 14:24:55+00:00,100440
446,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1023AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_marginals_df)_tbin-0.25.csv,2024-07-10 14:24:49+00:00,8028
447,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1023AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_time_bin_marginals_df)_tbin-0.25.csv,2024-07-10 14:24:49+00:00,175530
448,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-10_1023AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_marginals_df)_tbin-0.025.csv,2024-07-10 14:24:49+00:00,14193
