,type,parent_path,name,last_modified,size
244,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_weighted_corr_merged_df)_tbin-0.25.csv,2024-07-16 09:14:38+00:00,24238
245,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_all_scores_merged_df)_tbin-0.025.csv,2024-07-16 09:14:38+00:00,325899
246,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_simple_pf_pearson_merged_df)_tbin-0.025.csv,2024-07-16 09:14:38+00:00,52859
247,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_weighted_corr_merged_df)_tbin-0.025.csv,2024-07-16 09:14:38+00:00,44658
248,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_simple_pf_pearson_merged_df)_tbin-0.1.csv,2024-07-16 09:14:37+00:00,28963
249,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_weighted_corr_merged_df)_tbin-0.1.csv,2024-07-16 09:14:37+00:00,23998
250,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_all_scores_merged_df)_tbin-0.086.csv,2024-07-16 09:14:37+00:00,35487
251,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_all_scores_merged_df)_tbin-0.1.csv,2024-07-16 09:14:37+00:00,24659
252,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_simple_pf_pearson_merged_df)_tbin-0.086.csv,2024-07-16 09:14:37+00:00,40159
253,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_simple_pf_pearson_merged_df)_tbin-0.1.csv,2024-07-16 09:14:37+00:00,38362
254,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_weighted_corr_merged_df)_tbin-0.1.csv,2024-07-16 09:14:37+00:00,31248
255,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_simple_pf_pearson_merged_df)_tbin-0.044.csv,2024-07-16 09:14:36+00:00,29011
256,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_simple_pf_pearson_merged_df)_tbin-0.058.csv,2024-07-16 09:14:36+00:00,29050
257,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_simple_pf_pearson_merged_df)_tbin-0.072.csv,2024-07-16 09:14:36+00:00,30167
258,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_simple_pf_pearson_merged_df)_tbin-0.086.csv,2024-07-16 09:14:36+00:00,30188
259,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_weighted_corr_merged_df)_tbin-0.044.csv,2024-07-16 09:14:36+00:00,24073
260,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_weighted_corr_merged_df)_tbin-0.058.csv,2024-07-16 09:14:36+00:00,24083
261,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_weighted_corr_merged_df)_tbin-0.072.csv,2024-07-16 09:14:36+00:00,25216
262,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_weighted_corr_merged_df)_tbin-0.086.csv,2024-07-16 09:14:36+00:00,25219
263,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_all_scores_merged_df)_tbin-0.044.csv,2024-07-16 09:14:36+00:00,53137
264,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_all_scores_merged_df)_tbin-0.058.csv,2024-07-16 09:14:36+00:00,47137
265,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_all_scores_merged_df)_tbin-0.072.csv,2024-07-16 09:14:36+00:00,42259
266,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_simple_pf_pearson_merged_df)_tbin-0.044.csv,2024-07-16 09:14:36+00:00,38394
267,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_simple_pf_pearson_merged_df)_tbin-0.058.csv,2024-07-16 09:14:36+00:00,38526
268,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_simple_pf_pearson_merged_df)_tbin-0.072.csv,2024-07-16 09:14:36+00:00,40116
269,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_weighted_corr_merged_df)_tbin-0.044.csv,2024-07-16 09:14:36+00:00,35379
270,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_weighted_corr_merged_df)_tbin-0.058.csv,2024-07-16 09:14:36+00:00,35094
271,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_weighted_corr_merged_df)_tbin-0.072.csv,2024-07-16 09:14:36+00:00,35702
272,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_weighted_corr_merged_df)_tbin-0.086.csv,2024-07-16 09:14:36+00:00,34656
273,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16-kdiba_gor01_two_2006-6-08_21-16-25-(laps_marginals_df).csv,2024-07-16 09:14:35+00:00,70320
274,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16-kdiba_gor01_two_2006-6-08_21-16-25-(laps_time_bin_marginals_df).csv,2024-07-16 09:14:35+00:00,7725567
275,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_marginals_df).csv,2024-07-16 09:14:35+00:00,99521
276,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_time_bin_marginals_df).csv,2024-07-16 09:14:35+00:00,372185
277,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(laps_simple_pf_pearson_merged_df)_tbin-0.1.csv,2024-07-16 09:14:35+00:00,29997
278,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(laps_weighted_corr_merged_df)_tbin-0.1.csv,2024-07-16 09:14:35+00:00,24832
279,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_all_scores_merged_df)_tbin-0.1.csv,2024-07-16 09:14:35+00:00,120415
280,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_simple_pf_pearson_merged_df)_tbin-0.1.csv,2024-07-16 09:14:35+00:00,164368
281,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_weighted_corr_merged_df)_tbin-0.1.csv,2024-07-16 09:14:35+00:00,145484
282,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_simple_pf_pearson_merged_df)_tbin-0.03.csv,2024-07-16 09:14:35+00:00,28943
283,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_weighted_corr_merged_df)_tbin-0.03.csv,2024-07-16 09:14:35+00:00,24036
284,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_all_scores_merged_df)_tbin-0.03.csv,2024-07-16 09:14:35+00:00,57721
285,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_simple_pf_pearson_merged_df)_tbin-0.03.csv,2024-07-16 09:14:35+00:00,38219
286,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_weighted_corr_merged_df)_tbin-0.03.csv,2024-07-16 09:14:35+00:00,35251
287,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(laps_simple_pf_pearson_merged_df)_tbin-0.086.csv,2024-07-16 09:14:32+00:00,31286
288,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_all_scores_merged_df)_tbin-0.086.csv,2024-07-16 09:14:32+00:00,150945
289,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_simple_pf_pearson_merged_df)_tbin-0.086.csv,2024-07-16 09:14:32+00:00,172828
290,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_weighted_corr_merged_df)_tbin-0.086.csv,2024-07-16 09:14:32+00:00,158185
291,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(laps_simple_pf_pearson_merged_df)_tbin-0.072.csv,2024-07-16 09:14:31+00:00,31249
292,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(laps_weighted_corr_merged_df)_tbin-0.086.csv,2024-07-16 09:14:31+00:00,26113
293,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_all_scores_merged_df)_tbin-0.072.csv,2024-07-16 09:14:31+00:00,178868
294,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_simple_pf_pearson_merged_df)_tbin-0.072.csv,2024-07-16 09:14:31+00:00,172679
295,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_weighted_corr_merged_df)_tbin-0.072.csv,2024-07-16 09:14:31+00:00,162783
296,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_gor01_one_2006-6-12_15-55-31__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(laps_simple_pf_pearson_merged_df)_tbin-1.5.csv",2024-07-16 09:14:27+00:00,25249
297,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_gor01_one_2006-6-12_15-55-31__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(laps_weighted_corr_merged_df)_tbin-1.5.csv",2024-07-16 09:14:27+00:00,20387
298,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_gor01_one_2006-6-12_15-55-31__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(ripple_all_scores_merged_df)_tbin-0.02.csv",2024-07-16 09:14:27+00:00,47857
299,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_gor01_one_2006-6-12_15-55-31__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(ripple_simple_pf_pearson_merged_df)_tbin-0.02.csv",2024-07-16 09:14:27+00:00,31149
300,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_gor01_one_2006-6-12_15-55-31__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(ripple_weighted_corr_merged_df)_tbin-0.02.csv",2024-07-16 09:14:27+00:00,26663
301,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(laps_simple_pf_pearson_merged_df)_tbin-0.058.csv,2024-07-16 09:14:27+00:00,30134
302,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(laps_weighted_corr_merged_df)_tbin-0.072.csv,2024-07-16 09:14:27+00:00,26081
303,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_all_scores_merged_df)_tbin-0.058.csv,2024-07-16 09:14:27+00:00,202824
304,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_simple_pf_pearson_merged_df)_tbin-0.058.csv,2024-07-16 09:14:27+00:00,165652
305,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_weighted_corr_merged_df)_tbin-0.058.csv,2024-07-16 09:14:27+00:00,160764
306,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16-kdiba_gor01_one_2006-6-12_15-55-31__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(laps_marginals_df).csv",2024-07-16 09:14:26+00:00,18189
307,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16-kdiba_gor01_one_2006-6-12_15-55-31__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(laps_time_bin_marginals_df).csv",2024-07-16 09:14:26+00:00,433536
308,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16-kdiba_gor01_one_2006-6-12_15-55-31__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(ripple_marginals_df).csv",2024-07-16 09:14:26+00:00,23763
309,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16-kdiba_gor01_one_2006-6-12_15-55-31__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(ripple_time_bin_marginals_df).csv",2024-07-16 09:14:26+00:00,274856
310,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_gor01_one_2006-6-12_15-55-31__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(ripple_all_scores_merged_df)_tbin-0.01.csv",2024-07-16 09:14:26+00:00,47890
311,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_gor01_one_2006-6-12_15-55-31__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(ripple_simple_pf_pearson_merged_df)_tbin-0.01.csv",2024-07-16 09:14:26+00:00,31129
312,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_gor01_one_2006-6-12_15-55-31__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(ripple_weighted_corr_merged_df)_tbin-0.01.csv",2024-07-16 09:14:26+00:00,26724
313,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(laps_simple_pf_pearson_merged_df)_tbin-0.044.csv,2024-07-16 09:14:26+00:00,30094
314,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(laps_weighted_corr_merged_df)_tbin-0.058.csv,2024-07-16 09:14:26+00:00,24989
315,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_all_scores_merged_df)_tbin-0.044.csv,2024-07-16 09:14:26+00:00,235222
316,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_simple_pf_pearson_merged_df)_tbin-0.044.csv,2024-07-16 09:14:26+00:00,165552
317,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_weighted_corr_merged_df)_tbin-0.044.csv,2024-07-16 09:14:26+00:00,163199
318,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(laps_weighted_corr_merged_df)_tbin-0.044.csv,2024-07-16 09:14:25+00:00,24978
319,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_all_scores_merged_df)_tbin-0.03.csv,2024-07-16 09:14:25+00:00,263187
320,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_simple_pf_pearson_merged_df)_tbin-0.03.csv,2024-07-16 09:14:25+00:00,165013
321,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_marginals_df).csv,2024-07-16 09:14:24+00:00,462957
322,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_time_bin_marginals_df).csv,2024-07-16 09:14:24+00:00,1861637
323,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(laps_simple_pf_pearson_merged_df)_tbin-0.03.csv,2024-07-16 09:14:24+00:00,30025
324,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(laps_weighted_corr_merged_df)_tbin-0.03.csv,2024-07-16 09:14:24+00:00,24970
325,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_weighted_corr_merged_df)_tbin-0.03.csv,2024-07-16 09:14:24+00:00,162713
326,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16-kdiba_gor01_two_2006-6-07_16-40-19-(laps_marginals_df).csv,2024-07-16 09:14:23+00:00,72934
327,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16-kdiba_gor01_two_2006-6-07_16-40-19-(laps_time_bin_marginals_df).csv,2024-07-16 09:14:23+00:00,8549056
328,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_vvp01_two_2006-4-10_12-58-3__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(laps_simple_pf_pearson_merged_df)_tbin-1.5.csv",2024-07-16 09:14:23+00:00,28520
329,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_vvp01_two_2006-4-10_12-58-3__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(laps_weighted_corr_merged_df)_tbin-1.5.csv",2024-07-16 09:14:23+00:00,23040
330,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_vvp01_two_2006-4-10_12-58-3__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(ripple_all_scores_merged_df)_tbin-0.01.csv",2024-07-16 09:14:23+00:00,16228
331,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_vvp01_two_2006-4-10_12-58-3__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(ripple_all_scores_merged_df)_tbin-0.02.csv",2024-07-16 09:14:23+00:00,16221
332,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_vvp01_two_2006-4-10_12-58-3__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(ripple_simple_pf_pearson_merged_df)_tbin-0.02.csv",2024-07-16 09:14:23+00:00,10433
333,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_vvp01_two_2006-4-10_12-58-3__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(ripple_weighted_corr_merged_df)_tbin-0.02.csv",2024-07-16 09:14:23+00:00,8902
334,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16-kdiba_vvp01_two_2006-4-10_12-58-3__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(laps_marginals_df).csv",2024-07-16 09:14:22+00:00,20957
335,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16-kdiba_vvp01_two_2006-4-10_12-58-3__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(laps_time_bin_marginals_df).csv",2024-07-16 09:14:22+00:00,52120
336,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16-kdiba_vvp01_two_2006-4-10_12-58-3__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(ripple_marginals_df).csv",2024-07-16 09:14:22+00:00,7961
337,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16-kdiba_vvp01_two_2006-4-10_12-58-3__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(ripple_time_bin_marginals_df).csv",2024-07-16 09:14:22+00:00,83624
338,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_vvp01_two_2006-4-10_12-58-3__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(ripple_simple_pf_pearson_merged_df)_tbin-0.01.csv",2024-07-16 09:14:22+00:00,10424
339,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_vvp01_two_2006-4-10_12-58-3__withNewKamranExportedReplays-qclu_[1,2]-frateThresh_5.0-(ripple_weighted_corr_merged_df)_tbin-0.01.csv",2024-07-16 09:14:22+00:00,8912
340,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_marginals_df)_tbin-0.25.csv,2024-07-16 09:12:44+00:00,8028
341,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(laps_time_bin_marginals_df)_tbin-0.25.csv,2024-07-16 09:12:44+00:00,175530
342,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_marginals_df)_tbin-0.025.csv,2024-07-16 09:12:44+00:00,14193
343,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-08_21-16-25-(ripple_time_bin_marginals_df)_tbin-0.025.csv,2024-07-16 09:12:44+00:00,108119
344,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(laps_marginals_df)_tbin-0.25.csv,2024-07-16 09:11:10+00:00,8285
345,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(laps_time_bin_marginals_df)_tbin-0.25.csv,2024-07-16 09:11:10+00:00,208791
346,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_marginals_df)_tbin-0.025.csv,2024-07-16 09:11:10+00:00,73863
347,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_0510AM-kdiba_gor01_two_2006-6-07_16-40-19-(ripple_time_bin_marginals_df)_tbin-0.025.csv,2024-07-16 09:11:10+00:00,552133
348,file,/umms-kdiba/Data/Output/collected_outputs/,2024-07-16_GL-2006-6-07_16-40-19_merged_complete_epoch_stats_df.csv,2024-07-16 09:11:10+00:00,311153
349,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_vvp01_two_2006-4-10_12-58-3__withNewComputedReplays-qclu_[1, 2]-frateThresh_5.0-(laps_simple_pf_pearson_merged_df)_tbin-1.5.csv",2024-07-16 09:10:37+00:00,28520
350,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_vvp01_two_2006-4-10_12-58-3__withNewComputedReplays-qclu_[1, 2]-frateThresh_5.0-(ripple_all_scores_merged_df)_tbin-0.02.csv",2024-07-16 09:10:37+00:00,72264
351,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_vvp01_two_2006-4-10_12-58-3__withNewComputedReplays-qclu_[1, 2]-frateThresh_5.0-(ripple_simple_pf_pearson_merged_df)_tbin-0.02.csv",2024-07-16 09:10:37+00:00,54911
352,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16-kdiba_vvp01_two_2006-4-10_12-58-3__withNewComputedReplays-qclu_[1, 2]-frateThresh_5.0-(laps_marginals_df).csv",2024-07-16 09:10:36+00:00,20957
353,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16-kdiba_vvp01_two_2006-4-10_12-58-3__withNewComputedReplays-qclu_[1, 2]-frateThresh_5.0-(laps_time_bin_marginals_df).csv",2024-07-16 09:10:36+00:00,52120
354,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16-kdiba_vvp01_two_2006-4-10_12-58-3__withNewComputedReplays-qclu_[1, 2]-frateThresh_5.0-(ripple_marginals_df).csv",2024-07-16 09:10:36+00:00,42354
355,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16-kdiba_vvp01_two_2006-4-10_12-58-3__withNewComputedReplays-qclu_[1, 2]-frateThresh_5.0-(ripple_time_bin_marginals_df).csv",2024-07-16 09:10:36+00:00,620658
356,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_vvp01_two_2006-4-10_12-58-3__withNewComputedReplays-qclu_[1, 2]-frateThresh_5.0-(laps_weighted_corr_merged_df)_tbin-1.5.csv",2024-07-16 09:10:36+00:00,23040
357,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_vvp01_two_2006-4-10_12-58-3__withNewComputedReplays-qclu_[1, 2]-frateThresh_5.0-(ripple_all_scores_merged_df)_tbin-0.01.csv",2024-07-16 09:10:36+00:00,85271
358,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_vvp01_two_2006-4-10_12-58-3__withNewComputedReplays-qclu_[1, 2]-frateThresh_5.0-(ripple_simple_pf_pearson_merged_df)_tbin-0.01.csv",2024-07-16 09:10:36+00:00,54871
359,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_vvp01_two_2006-4-10_12-58-3__withNewComputedReplays-qclu_[1, 2]-frateThresh_5.0-(ripple_weighted_corr_merged_df)_tbin-0.01.csv",2024-07-16 09:10:36+00:00,46278
360,file,/umms-kdiba/Data/Output/collected_outputs/,"2024-07-16_0510AM-kdiba_vvp01_two_2006-4-10_12-58-3__withNewComputedReplays-qclu_[1, 2]-frateThresh_5.0-(ripple_weighted_corr_merged_df)_tbin-0.02.csv",2024-07-16 09:10:36+00:00,46233
